ConceptID,ConceptLabel,Dependencies,TaxonomyID
169,Graph Layout Algorithm,136|163,VISLAYOUT
170,Node Tooltip,172,VISLAYOUT
171,Edge Tooltip,172,VISLAYOUT
172,Hover State,131,VISLAYOUT
173,Double-Click Event,175,VISLAYOUT
174,Node Inspector,173,VISLAYOUT
175,Click Event Handling,131,VISLAYOUT
176,Node URL Property,175,VISLAYOUT
177,Clickable Node,176,VISLAYOUT
178,Search Feature (Graph),131,VISLAYOUT
179,Type-Ahead Filtering,178,VISLAYOUT
180,Focus Node Navigation,178,VISLAYOUT
181,Graph Cluster,13,VISTOOLS
182,Composite Node,181,VISTOOLS
183,Cluster Expand/Collapse,182,VISTOOLS
184,Group Visibility Checkbox,49|183,VISTOOLS
185,Group Styling,49,VISTOOLS
186,Domain Attribute (Clustering),181,VISTOOLS
187,Graph Editor,131,VISTOOLS
188,Node Property Editor,187,VISTOOLS
189,Edge Property Editor,187,VISTOOLS
190,JSON Graph Import,187|195,VISTOOLS
191,JSON Graph Export,187|195,VISTOOLS
192,Node Enricher Script,190,VISTOOLS
193,Data Validation on Import,190,VISTOOLS
194,Orphaned Node Detection,57|193,VISTOOLS
195,JSON,,DATA
196,JSON Schema,195,DATA
197,CSV,,DATA
198,YAML,,DATA
199,Markdown,,DATA
200,CSV to JSON Conversion,195|197,DATA
201,groups.json,195|46,DATA
202,Intelligent Textbook,6|104|217,TEXTBOOK
203,MicroSim,204,TEXTBOOK
204,p5.js,205,TEXTBOOK
205,JavaScript,,TEXTBOOK
206,Interactive Visualization,129|203,TEXTBOOK
207,Interactive Simulation,203,TEXTBOOK
208,Book Build Workflow,202|90|218,TEXTBOOK
209,Book Metrics,208,TEXTBOOK
210,Chapter Metrics,208,TEXTBOOK
211,Content Generation Pipeline,208|104,TEXTBOOK
212,Quality Gate,211|55,TEXTBOOK
213,Concept-to-Content Viewer,202|90,TEXTBOOK
214,Learning Path Recommendation,90|98,TEXTBOOK
215,Learning Management System (LMS),,LMS
216,LMS Integration,215|6,LMS
217,MkDocs,199|198,LMS
218,GitHub Pages,219,LMS
219,Git,,LMS
220,Case Study,202,LMS
221,Real-World Application,220,LMS
222,Cognitivism,,LSCI
223,Behaviorism,,LSCI
224,Connectivism,,LSCI
225,Andragogy,,LSCI
226,Cognitive Load Theory,222,LSCI
227,Working Memory Constraint,226,LSCI
228,Schema Theory,222,LSCI
229,Prior Knowledge Activation,228|30,LSCI
230,Chunking (Cognitive Load),227,LSCI
231,Knowledge Space Theory,26|42,LSCI
232,Learning Progression,79|89,LSCI
233,Spiral Curriculum,232,LSCI
234,Backward Design,79,LSCI
235,Constructive Alignment,234,LSCI
236,Topological Sort,8,LSCI
237,Partial Order,26,LSCI
238,Prerequisite-Based Sequencing,236|237,LSCI
239,Content Sequencing Algorithm,238,LSCI
240,Competency-Based Education,79|225,LSCI
241,Differentiated Instruction,92,LSCI
242,Universal Design for Learning,241,LSCI
243,Learning Trajectory,90|238,LSCI
244,Spaced Repetition,88,LSCI
245,Retrieval Practice,244,LSCI
246,Interleaved Practice,244,LSCI
247,Desirable Difficulty,245|246,LSCI
248,Metacognition,80,LSCI
249,Self-Regulated Learning,248,LSCI
250,Growth Mindset,249,LSCI
251,Vygotsky's Social Theory,83,LSCI
252,Nine Events of Instruction,80,LSCI
253,Just-in-Time Learning,92,LSCI
254,Curriculum Alignment,89|232,LSCI
255,Agent Skill,105|108,SKILL
256,Claude Code,255,SKILL
257,Skill Invocation,256,SKILL
258,Course Description Scoring,69|257,SKILL
259,Concept List Generation,16|104|258,SKILL
260,Concept List Review,259,SKILL
261,Dependency CSV Generation,26|260,SKILL
262,Automated Quality Validation,56|261,SKILL
263,Taxonomy Generation Step,42|262,SKILL
264,Pipeline Session Log,263,SKILL
265,Iterative Graph Regeneration,67|264,SKILL
266,Human-in-the-Loop Review,260|265,SKILL
